ID,image_id,category_id,bbox,score
18448,25510,2,"[86.366, 271.348, 32.756, 28.744]",0.76112
18449,25510,4,"[297.511, 179.483, 11.518, 37.49]",0.72809
18450,25510,7,"[412.937, 213.756, 9.697, 21.669]",0.68188
18451,25510,2,"[187.942, 269.433, 13.519, 18.846]",0.65654
18452,25510,7,"[65.153, 198.531, 10.057, 31.247]",0.6232300000000001
18453,25510,3,"[17.122, 264.407, 17.665, 46.188]",0.49745000000000006
18454,25510,2,"[240.843, 267.564, 12.477, 28.805]",0.26132
18455,29633,2,"[137.601, 266.623, 37.138, 40.613]",0.8705600000000001
18456,29633,2,"[248.912, 269.044, 30.687, 33.964]",0.8553600000000001
18457,29633,2,"[51.378, 258.14, 37.97, 41.631]",0.8479
18458,29633,2,"[86.265, 270.503, 32.368, 29.54]",0.73867
18459,29633,2,"[184.928, 269.427, 14.574, 19.68]",0.727
18460,29633,4,"[297.394, 179.12, 11.585, 37.384]",0.71426
18461,29633,7,"[65.254, 198.751, 9.908, 30.879]",0.6855800000000001
18462,29633,3,"[20.601, 263.592, 13.321, 47.5]",0.63161
18463,29633,7,"[413.922, 214.129, 9.539, 21.605]",0.5233800000000001
18464,29633,2,"[240.513, 267.576, 12.894, 28.401]",0.23746000000000003
18465,27449,2,"[137.518, 266.699, 37.435, 40.616]",0.87128
18466,27449,2,"[248.901, 269.244, 30.879, 33.522]",0.8567500000000001
18467,27449,2,"[51.083, 258.121, 38.43, 41.822]",0.84913
18468,27449,7,"[65.517, 198.149, 9.597, 31.206]",0.76461
18469,27449,2,"[86.357, 270.726, 32.068, 28.931]",0.7273900000000001
18470,27449,4,"[297.367, 178.713, 11.603, 37.138]",0.72318
18471,27449,7,"[413.132, 214.041, 9.464, 21.701]",0.6866
18472,27449,2,"[183.85, 268.942, 15.006, 20.949]",0.67708
18473,27449,3,"[20.625, 264.918, 13.369, 45.407]",0.65085
18474,27449,2,"[240.866, 267.81, 12.348, 28.382]",0.24871000000000001
18475,26971,2,"[81.499, 242.337, 203.951, 118.158]",0.9349600000000001
18476,26971,2,"[50.458, 256.39, 41.283, 43.922]",0.81361
18477,26971,7,"[65.517, 198.251, 9.629, 30.284]",0.7971100000000001
18478,26971,4,"[297.102, 178.658, 12.434, 38.926]",0.73841
18479,26971,7,"[413.112, 213.41, 9.537, 23.465]",0.63446
18480,26971,3,"[20.36, 263.824, 13.609, 47.557]",0.62497
18481,26971,11,"[251.08, 242.195, 157.026, 71.142]",0.31841
18482,26971,2,"[235.441, 238.132, 168.227, 75.268]",0.27515
18483,26971,2,"[222.951, 217.966, 54.56, 63.344]",0.2427
18484,19236,2,"[254.965, 255.154, 48.261, 59.064]",0.89717
18485,19236,2,"[5.08, 251.368, 77.56, 71.879]",0.8962200000000001
18486,19236,2,"[167.813, 257.138, 18.658, 23.495]",0.66607
18487,19236,3,"[94.046, 256.634, 10.866, 42.55]",0.5779500000000001
18488,19236,2,"[236.423, 259.721, 17.535, 23.772]",0.5394100000000001
18489,19236,11,"[188.397, 248.333, 15.277, 28.299]",0.51331
18490,11062,2,"[238.153, 239.579, 64.715, 73.129]",0.8956500000000001
18491,28977,2,"[228.137, 260.859, 16.486, 22.675]",0.7215100000000001
18492,28977,2,"[126.15, 263.304, 14.911, 19.786]",0.61724
18493,28977,2,"[183.276, 262.673, 12.089, 16.844]",0.30543000000000003
18494,14631,2,"[36.712, 246.284, 59.662, 56.207]",0.8999600000000001
18495,14631,2,"[324.666, 248.246, 48.581, 45.797]",0.75897
18496,14631,2,"[213.524, 249.689, 13.003, 17.476]",0.6499100000000001
18497,14631,2,"[107.399, 246.081, 28.116, 22.507]",0.52363
18498,14631,2,"[226.665, 249.663, 11.222, 13.713]",0.38309000000000004
18499,14631,2,"[238.257, 250.456, 10.613, 15.069]",0.29651000000000005
18500,14631,2,"[254.876, 251.661, 12.398, 15.592]",0.28037
18501,5793,2,"[82.196, 194.686, 268.468, 298.939]",0.8730500000000001
18502,5793,7,"[381.835, 114.205, 11.19, 37.968]",0.7830800000000001
18503,5793,2,"[391.667, 238.797, 41.144, 27.755]",0.77927
18504,5793,7,"[445.384, 179.855, 11.567, 32.823]",0.7719400000000001
18505,5793,2,"[325.906, 237.773, 42.737, 33.082]",0.66222
18506,5793,2,"[491.16, 275.704, 20.545, 147.204]",0.59872
18507,14228,2,"[82.031, 192.387, 270.34, 301.214]",0.88126
18508,14228,2,"[412.899, 236.664, 58.227, 37.054]",0.8501400000000001
18509,14228,7,"[381.808, 114.512, 11.429, 38.33]",0.79705
18510,14228,7,"[445.44, 180.036, 11.319, 31.979]",0.7748400000000001
18511,14228,2,"[325.555, 237.936, 41.97, 32.722]",0.62307
18512,14228,2,"[491.419, 276.923, 20.272, 145.402]",0.6084200000000001
18513,14228,2,"[391.874, 237.65, 29.8, 29.776]",0.5281100000000001
18514,14228,2,"[483.323, 254.051, 28.677, 170.142]",0.29009
18515,16089,2,"[81.89, 193.797, 268.866, 300.124]",0.8691300000000001
18516,16089,7,"[382.603, 113.777, 10.131, 37.355]",0.8675
18517,16089,2,"[391.994, 237.802, 42.538, 29.068]",0.7897900000000001
18518,16089,7,"[445.646, 180.157, 10.95, 32.088]",0.77712
18519,16089,2,"[325.013, 237.162, 39.463, 34.616]",0.5924900000000001
18520,16089,2,"[491.4, 274.662, 20.391, 148.111]",0.5802
18521,11927,2,"[82.516, 194.199, 268.491, 300.016]",0.8633000000000001
18522,11927,7,"[382.053, 113.53, 11.083, 38.969]",0.8588600000000001
18523,11927,7,"[445.594, 179.642, 11.215, 31.725]",0.7839700000000001
18524,11927,2,"[391.535, 238.229, 43.402, 29.318]",0.7779400000000001
18525,11927,2,"[491.573, 275.765, 20.199, 146.534]",0.58335
18526,11927,2,"[325.034, 238.188, 38.445, 33.289]",0.58264
18527,11927,2,"[483.097, 255.063, 28.903, 169.283]",0.30610000000000004
18528,9900,2,"[81.429, 194.793, 269.759, 299.513]",0.8599600000000001
18529,9900,7,"[382.061, 113.363, 11.127, 38.992]",0.85396
18530,9900,2,"[391.467, 238.587, 42.108, 28.609]",0.79334
18531,9900,7,"[445.479, 179.77, 11.403, 32.052]",0.7644900000000001
18532,9900,2,"[325.636, 237.996, 35.517, 32.996]",0.62319
18533,9900,2,"[489.938, 258.218, 21.951, 167.434]",0.55428
18534,9900,2,"[497.331, 238.898, 14.466, 33.121]",0.42327000000000004
18535,29518,2,"[36.001, 238.103, 72.549, 42.6]",0.8858400000000001
18536,29518,2,"[85.276, 193.586, 264.937, 300.645]",0.85933
18537,29518,7,"[381.985, 113.283, 11.31, 39.784]",0.8589100000000001
18538,29518,2,"[391.161, 237.565, 42.02, 28.724]",0.79322
18539,29518,7,"[445.61, 179.816, 10.942, 30.968]",0.78166
18540,29518,2,"[491.478, 274.439, 20.201, 147.91]",0.5929
18541,29518,2,"[327.578, 238.021, 30.196, 32.582]",0.58828
18542,29518,2,"[482.804, 254.435, 29.196, 169.902]",0.31902
18543,18943,2,"[85.573, 193.867, 264.845, 299.724]",0.8676800000000001
18544,18943,2,"[391.303, 239.392, 42.057, 27.222]",0.78117
18545,18943,2,"[18.829, 231.584, 81.009, 49.096]",0.7406900000000001
18546,18943,4,"[381.277, 114.007, 12.733, 39.507]",0.67415
18547,18943,2,"[326.387, 239.335, 36.879, 31.571]",0.61331
18548,18943,2,"[491.46, 275.746, 20.23, 146.871]",0.61212
18549,18943,5,"[445.277, 180.424, 11.466, 32.98]",0.5396200000000001
18550,18943,2,"[482.843, 256.271, 29.157, 168.406]",0.29128000000000004
18551,18943,11,"[19.308, 229.05, 83.482, 52.315]",0.24368
18552,21417,2,"[189.613, 220.934, 133.542, 180.634]",0.9412900000000001
18553,21417,2,"[454.292, 223.618, 57.708, 190.619]",0.8716800000000001
18554,21417,2,"[385.014, 243.788, 40.743, 28.143]",0.72765
18555,21417,4,"[374.264, 118.573, 13.262, 40.918]",0.50072
18556,21417,5,"[439.376, 185.916, 11.43, 31.581]",0.46099
18557,21417,5,"[374.373, 116.806, 12.558, 42.838]",0.44555000000000006
18558,21417,4,"[438.867, 184.511, 12.173, 36.174]",0.34742
18559,21417,2,"[319.232, 242.802, 41.64, 34.215]",0.3447
18560,18954,2,"[173.804, 240.96, 169.639, 121.772]",0.9334100000000001
18561,18954,2,"[366.448, 262.327, 49.452, 31.142]",0.78532
18562,18954,2,"[308.241, 252.38, 52.008, 47.618]",0.6681400000000001
18563,18954,2,"[467.984, 262.562, 40.94, 35.608]",0.51659
18564,18954,5,"[477.573, 53.723, 14.845, 57.353]",0.49917000000000006
18565,18954,5,"[56.535, 197.72, 11.441, 33.177]",0.44603000000000004
18566,18954,2,"[327.755, 254.201, 32.066, 46.713]",0.25143000000000004
18567,18954,4,"[56.437, 196.78, 10.987, 32.766]",0.23508
18568,26978,2,"[267.979, 249.942, 77.054, 72.992]",0.8843500000000001
18569,26978,2,"[173.137, 256.753, 31.752, 40.76]",0.8219400000000001
18570,26978,7,"[215.668, 241.653, 7.323, 16.678]",0.25556
18571,26978,7,"[155.93, 230.182, 6.593, 15.897]",0.23733
18572,18886,2,"[333.666, 254.041, 56.039, 53.292]",0.88358
18573,18886,2,"[92.317, 269.709, 27.993, 27.326]",0.83286
18574,18886,2,"[247.315, 257.788, 27.345, 34.689]",0.79081
18575,18886,2,"[147.086, 265.298, 29.163, 22.384]",0.75182
18576,18886,2,"[205.406, 263.761, 18.341, 24.218]",0.74524
18577,18886,2,"[232.314, 258.256, 18.001, 26.132]",0.72187
18578,18886,2,"[1.675, 277.723, 38.845, 29.01]",0.68461
18579,18886,7,"[314.251, 226.646, 8.093, 21.101]",0.6618400000000001
18580,18886,7,"[213.077, 213.299, 7.356, 18.1]",0.65705
18581,18886,2,"[266.688, 254.338, 17.637, 32.49]",0.57282
18582,18886,7,"[236.193, 219.124, 6.732, 17.545]",0.5608700000000001
18583,18886,7,"[262.979, 236.761, 7.455, 17.977]",0.48624000000000006
18584,18886,2,"[39.426, 270.453, 27.784, 20.174]",0.37791
18585,18886,2,"[302.173, 258.983, 27.325, 21.272]",0.36425
18586,18886,8,"[187.094, 209.356, 8.894, 20.198]",0.31052
18587,14473,2,"[315.311, 245.879, 62.99, 55.935]",0.90519
18588,14473,2,"[47.037, 258.706, 40.321, 33.922]",0.8522500000000001
18589,14473,2,"[230.934, 249.318, 31.499, 39.231]",0.8514400000000001
18590,14473,2,"[257.933, 240.757, 26.593, 40.595]",0.76983
18591,14473,2,"[179.931, 251.391, 24.237, 30.892]",0.7498400000000001
18592,14473,2,"[216.329, 246.748, 20.236, 32.321]",0.6803
18593,14473,2,"[137.894, 255.98, 32.033, 23.195]",0.67396
18594,14473,7,"[194.12, 193.488, 7.76, 20.318]",0.61797
18595,14473,7,"[254.288, 222.9, 7.272, 19.038]",0.61689
18596,14473,7,"[221.2, 201.044, 6.906, 18.931]",0.54668
18597,14473,7,"[322.272, 206.014, 8.99, 25.297]",0.5239600000000001
18598,14473,8,"[164.255, 190.337, 7.9190000000000005, 21.071]",0.46640000000000004
18599,14473,8,"[322.265, 207.104, 8.771, 24.077]",0.23532000000000003
18600,14473,2,"[163.017, 252.505, 43.106, 29.105]",0.23494
18601,19012,2,"[120.188, 234.34, 105.367, 140.997]",0.9339000000000001
18602,19012,2,"[341.751, 203.837, 170.249, 252.747]",0.8974700000000001
18603,19012,2,"[22.393, 260.737, 27.478, 31.071]",0.8464400000000001
18604,19012,2,"[232.43, 252.282, 63.649, 37.05]",0.8282900000000001
18605,19012,2,"[85.317, 251.332, 51.772, 56.701]",0.8236
18606,19012,2,"[291.114, 209.735, 95.896, 136.998]",0.8167500000000001
18607,19012,8,"[174.795, 142.085, 11.167, 28.906]",0.69771
18608,19012,7,"[229.359, 144.655, 11.068, 30.999]",0.66659
18609,19012,7,"[276.21, 160.447, 10.436, 28.046]",0.6575700000000001
18610,19012,7,"[333.827, 199.148, 9.522, 21.491]",0.6563100000000001
18611,11625,2,"[105.354, 230.301, 119.887, 160.085]",0.94154
18612,11625,2,"[360.625, 196.026, 151.375, 306.12]",0.9104200000000001
18613,11625,2,"[0.0, 252.203, 97.992, 70.814]",0.90802
18614,11625,2,"[296.512, 205.867, 111.358, 153.529]",0.8576600000000001
18615,11625,7,"[229.373, 142.896, 10.737, 30.966]",0.70984
18616,11625,7,"[335.983, 197.209, 8.931000000000001, 20.578]",0.63846
18617,11625,8,"[173.331, 139.216, 10.862, 31.288]",0.63092
18618,11625,7,"[277.799, 159.718, 9.41, 27.589]",0.6213000000000001
18619,22346,2,"[60.921, 222.9, 165.384, 218.718]",0.9426800000000001
18620,22346,2,"[223.161, 247.509, 84.428, 59.593]",0.8982100000000001
18621,22346,2,"[414.633, 212.445, 97.367, 297.438]",0.8535600000000001
18622,22346,2,"[314.294, 201.077, 169.074, 190.328]",0.7812300000000001
18623,22346,2,"[0.116, 264.455, 20.843, 38.218]",0.7663700000000001
18624,22346,7,"[230.368, 143.434, 10.29, 30.201]",0.71055
18625,22346,8,"[171.676, 138.679, 11.244, 29.45]",0.6969700000000001
18626,22346,7,"[280.453, 158.769, 9.586, 27.059]",0.6289300000000001
18627,22346,7,"[340.69, 201.423, 9.088, 22.686]",0.6017800000000001
18628,22346,2,"[18.802, 265.445, 23.53, 19.923000000000002]",0.24147000000000002
18629,9119,2,"[297.633, 239.832, 135.021, 145.24]",0.94847
18630,9119,2,"[139.383, 256.125, 76.579, 104.299]",0.9028700000000001
18631,9119,2,"[469.101, 255.827, 42.899, 53.473]",0.8775600000000001
18632,9119,2,"[259.927, 245.06, 59.728, 89.363]",0.7865500000000001
18633,9119,2,"[114.61, 264.969, 29.174, 41.793]",0.7655500000000001
18634,9119,8,"[169.609, 144.837, 11.12, 32.025]",0.7326600000000001
18635,9119,5,"[282.11, 168.255, 10.633, 31.809]",0.6511300000000001
18636,9119,5,"[230.095, 152.557, 10.894, 30.839]",0.6294200000000001
18637,9119,5,"[345.299, 213.698, 9.908, 28.919]",0.6087300000000001
18638,9119,2,"[423.321, 261.778, 42.756, 22.586]",0.50663
18639,9119,2,"[410.935, 268.391, 28.682, 32.201]",0.45891000000000004
18640,9119,2,"[67.967, 274.436, 15.294, 21.147]",0.39577
18641,9119,2,"[12.751, 276.035, 24.932, 21.936]",0.32049000000000005
18642,9119,2,"[106.961, 272.599, 14.373, 24.247]",0.31241
18643,1807,2,"[313.622, 240.764, 132.27, 121.537]",0.9334100000000001
18644,1807,2,"[61.678, 246.207, 60.378, 75.184]",0.8823700000000001
18645,1807,2,"[260.908, 251.728, 52.762, 59.153]",0.8823400000000001
18646,1807,2,"[188.534, 256.498, 35.231, 46.78]",0.8307
18647,1807,2,"[411.652, 249.789, 56.386, 67.97]",0.8259400000000001
18648,1807,2,"[29.331, 272.394, 31.455, 31.545]",0.79754
18649,1807,2,"[239.268, 250.436, 32.41, 45.432]",0.7857000000000001
18650,1807,8,"[168.478, 14.333, 18.18, 56.043]",0.7520300000000001
18651,1807,5,"[385.867, 68.646, 12.508, 47.228]",0.6573500000000001
18652,1807,5,"[286.999, 30.276, 17.515, 55.09]",0.64515
18653,1807,5,"[499.494, 149.895, 12.506, 48.52]",0.50995
18654,1807,2,"[472.186, 258.3, 39.814, 33.151]",0.5082
18655,1807,2,"[0.8210000000000001, 264.542, 29.675, 25.323]",0.49169
18656,1807,2,"[117.51, 257.253, 16.174, 25.86]",0.40381000000000006
18657,13314,2,"[367.09, 248.824, 89.491, 71.731]",0.8920500000000001
18658,13314,2,"[56.538, 265.694, 34.4, 37.198]",0.8801700000000001
18659,13314,2,"[255.652, 250.452, 66.091, 68.494]",0.8772900000000001
18660,13314,2,"[438.886, 241.399, 62.278, 34.743]",0.8127200000000001
18661,13314,2,"[206.715, 252.59, 23.119, 28.289]",0.7536400000000001
18662,13314,2,"[176.198, 257.461, 20.752, 26.323]",0.7429300000000001
18663,13314,2,"[94.062, 262.842, 16.098, 20.68]",0.72914
18664,13314,5,"[142.265, 223.342, 6.652, 16.144]",0.48449000000000003
18665,13314,5,"[158.288, 226.086, 5.865, 15.466]",0.30748000000000003
18666,13314,2,"[339.011, 251.623, 39.062, 24.469]",0.24562000000000003
18667,1775,2,"[252.289, 249.256, 59.26, 61.847]",0.88585
18668,1775,2,"[355.35, 247.958, 78.539, 66.516]",0.8842200000000001
18669,1775,2,"[63.632, 262.379, 26.122, 31.075]",0.7954600000000001
18670,1775,2,"[200.915, 255.756, 19.046, 23.318]",0.7270200000000001
18671,1775,2,"[174.635, 260.016, 17.758, 21.713]",0.69272
18672,1775,2,"[309.484, 240.165, 55.016, 47.664]",0.66473
18673,1775,5,"[169.118, 222.789, 6.015, 15.832]",0.54822
18674,1775,5,"[151.552, 220.615, 6.515, 16.634]",0.47891000000000006
18675,1775,2,"[244.597, 252.687, 20.45, 30.783]",0.46451000000000003
18676,1775,11,"[64.449, 260.516, 24.795, 32.381]",0.44849000000000006
18677,1775,5,"[229.046, 234.326, 6.27, 15.991]",0.41387
18678,1775,2,"[459.022, 250.614, 45.276, 27.257]",0.35126
18679,1775,11,"[309.41, 239.83, 54.752, 47.707]",0.28811000000000003
18680,29587,2,"[81.427, 193.526, 270.976, 300.642]",0.86899
18681,29587,7,"[382.151, 113.237, 11.106, 39.47]",0.86301
18682,29587,2,"[391.794, 238.887, 41.496, 27.541]",0.7880400000000001
18683,29587,7,"[445.716, 180.337, 10.932, 31.123]",0.7847900000000001
18684,29587,2,"[327.033, 238.07, 36.543, 32.05]",0.60238
18685,29587,2,"[491.481, 276.3, 20.119, 145.287]",0.60094
18686,29587,2,"[482.973, 256.21, 29.027, 168.496]",0.31218
18687,19317,2,"[85.033, 193.503, 266.199, 300.423]",0.8647600000000001
18688,19317,7,"[382.192, 113.511, 10.964, 39.07]",0.85933
18689,19317,2,"[391.959, 238.887, 41.433, 28.063]",0.78646
18690,19317,7,"[445.201, 179.703, 11.67, 32.263]",0.77629
18691,19317,2,"[491.255, 275.486, 20.497, 147.24]",0.5962200000000001
18692,19317,2,"[325.149, 238.506, 39.662, 32.747]",0.58874
18693,19317,2,"[482.488, 256.032, 29.512, 169.166]",0.34572
18694,18900,2,"[81.339, 194.08, 270.173, 299.375]",0.8760700000000001
18695,18900,7,"[381.933, 113.271, 11.274000000000001, 39.51]",0.8536800000000001
18696,18900,2,"[391.962, 238.828, 43.006, 27.946]",0.7854800000000001
18697,18900,7,"[445.396, 179.819, 11.264, 31.75]",0.77963
18698,18900,2,"[491.521, 275.322, 20.158, 146.794]",0.58825
18699,18900,2,"[325.664, 237.993, 37.953, 32.579]",0.58338
18700,18900,2,"[482.636, 254.919, 29.364, 169.983]",0.31732000000000005
18701,29745,2,"[387.53, 228.327, 122.914, 67.898]",0.9093
18702,29745,2,"[84.541, 193.049, 266.678, 300.43]",0.8792000000000001
18703,29745,7,"[382.445, 114.09, 10.438, 37.979]",0.8484700000000001
18704,29745,7,"[445.626, 180.401, 10.982, 31.365]",0.8061800000000001
18705,29745,2,"[0.353, 247.838, 35.23, 66.001]",0.7300300000000001
18706,29745,2,"[326.098, 238.065, 32.651, 32.552]",0.62378
18707,29745,2,"[490.86, 280.656, 20.175, 141.121]",0.5935100000000001
18708,18653,2,"[217.067, 241.668, 44.604, 59.276]",0.8687800000000001
18709,18653,2,"[65.209, 256.99, 23.035, 20.88]",0.57876
18710,18653,2,"[333.953, 244.501, 30.586, 21.364]",0.25478
18711,18966,2,"[223.764, 240.367, 61.015, 67.881]",0.8973000000000001
18712,18966,2,"[45.746, 257.746, 26.005, 22.064]",0.7486
18713,18966,2,"[377.705, 236.29, 60.584, 38.857]",0.67774
18714,18966,2,"[155.929, 255.502, 15.691, 19.088]",0.48348
18715,18966,2,"[65.96, 254.082, 21.312, 18.238]",0.44726000000000005
18716,18966,2,"[444.844, 242.685, 36.907, 24.899]",0.33248000000000005
18717,18966,2,"[84.839, 254.599, 21.761, 18.893]",0.33248000000000005
18718,18966,2,"[340.145, 244.311, 30.361, 19.726]",0.27219000000000004
18719,147,2,"[0.0, 262.665, 22.829, 21.788]",0.6774600000000001
18720,147,2,"[391.861, 242.486, 58.259, 33.513]",0.63909
18721,147,2,"[30.866, 262.972, 29.07, 18.776]",0.5064000000000001
18722,26647,2,"[100.996, 265.83, 15.216, 19.138]",0.5241800000000001
18723,26647,2,"[131.936, 263.556, 15.761, 17.709]",0.38743000000000005
18724,28677,2,"[23.342, 262.592, 32.017, 34.15]",0.81764
18725,28677,2,"[126.615, 264.376, 16.38, 15.684]",0.67227
18726,28677,2,"[91.402, 266.477, 20.67, 20.936]",0.64659
18727,28677,3,"[385.808, 227.995, 18.229, 66.134]",0.5810500000000001
18728,28677,2,"[420.976, 231.829, 46.677, 36.562]",0.40366
18729,28677,2,"[360.945, 239.094, 33.349, 28.765]",0.39839
18730,28677,2,"[402.027, 236.405, 23.7, 30.896]",0.27890000000000004
18731,28677,2,"[495.06, 228.973, 16.872, 35.053]",0.27292
18732,14073,2,"[0.074, 263.72, 16.236, 39.58]",0.6810900000000001
18733,14073,3,"[459.009, 216.29, 27.116, 92.201]",0.64178
18734,14073,2,"[102.225, 263.855, 19.8, 21.651]",0.63014
18735,14073,2,"[73.374, 268.375, 26.807, 23.741]",0.62261
18736,14073,2,"[123.599, 265.366, 14.132, 16.493]",0.46841000000000005
18737,14073,2,"[480.38, 225.932, 29.503, 48.056]",0.31881000000000004
18738,14073,2,"[409.785, 234.001, 52.04, 37.091]",0.28035000000000004
18739,14073,2,"[407.671, 234.317, 34.867, 36.807]",0.27123
18740,14073,2,"[150.28, 264.084, 18.53, 15.656]",0.23624
18741,27337,2,"[101.718, 260.863, 21.345, 23.836]",0.7119000000000001
18742,27337,2,"[33.789, 246.237, 49.074, 52.537]",0.6070800000000001
18743,27337,2,"[144.433, 262.233, 19.337, 16.555]",0.5524800000000001
18744,27337,2,"[122.938, 261.537, 16.376, 19.42]",0.44844000000000006
18745,27337,11,"[33.408, 245.242, 51.599, 53.551]",0.34228000000000003
18746,13519,2,"[32.661, 263.091, 39.464, 35.49]",0.8289900000000001
18747,13519,2,"[72.577, 262.401, 27.285, 30.109]",0.8121400000000001
18748,13519,2,"[244.459, 247.164, 38.212, 26.281]",0.57374
18749,13519,2,"[146.933, 258.87, 16.878, 22.465]",0.49653
18750,13519,2,"[114.095, 253.813, 18.652, 28.608]",0.36248
18751,13519,11,"[243.663, 246.671, 39.003, 26.404]",0.35912000000000005
18752,14179,2,"[304.226, 237.917, 104.23, 119.573]",0.9261400000000001
18753,14179,2,"[397.825, 235.658, 66.01, 44.134]",0.8516600000000001
18754,14179,2,"[177.229, 241.117, 64.01, 37.734]",0.84716
18755,14179,2,"[18.872, 252.104, 80.775, 44.268]",0.7497100000000001
18756,14179,2,"[86.921, 251.567, 43.47, 39.399]",0.66332
18757,14179,2,"[490.32, 241.569, 21.68, 123.374]",0.6581100000000001
18758,14179,2,"[454.814, 234.69, 53.334, 43.225]",0.65144
18759,14179,7,"[287.167, 208.751, 8.507, 22.502]",0.40252000000000004
18760,14179,2,"[99.933, 250.099, 40.145, 37.0]",0.39316
18761,14179,2,"[0.0, 253.064, 46.965, 40.796]",0.34793
18762,14179,2,"[121.409, 254.82, 18.219, 32.65]",0.30079
18763,14179,2,"[67.057, 252.333, 42.667, 40.813]",0.28611000000000003
18764,14179,2,"[112.545, 253.754, 25.469, 34.306]",0.24458000000000002
18765,16087,2,"[246.596, 258.348, 52.56, 57.99]",0.8783700000000001
18766,16087,2,"[346.79, 249.485, 77.872, 70.804]",0.8635700000000001
18767,16087,11,"[50.757, 262.647, 28.77, 29.921]",0.7908400000000001
18768,16087,2,"[287.923, 259.054, 24.425, 38.596]",0.70462
18769,16087,2,"[170.632, 264.702, 17.907, 23.966]",0.6966300000000001
18770,16087,2,"[195.324, 262.761, 18.039, 22.662]",0.6866500000000001
18771,16087,2,"[0.47100000000000003, 271.71, 12.783, 52.495]",0.63866
18772,16087,5,"[175.411, 224.271, 6.598, 17.433]",0.63685
18773,16087,5,"[156.051, 222.115, 7.368, 17.795]",0.48496000000000006
